default,reweight,egr,gsr
1.0050535771338691,1.0049835043752318,1.0016286246875037,1.004847192096308
0.7704108934266081,0.7703631604096671,0.7659979660527325,0.7657575433558136
0.01054523567498239,0.010508554580418494,0.009026414868935906,0.010467919929238956
0.03167435502803212,0.03170611315811345,0.03425917176469301,0.03465400098440097
0.018941561054588885,0.01896453160634154,0.022474730187831915,0.021344131839406255
