default,reweight,egr,gsr
0.9976650728934557,0.9977500280576501,1.016275170540273,1.020027876179417
0.7840654966929846,0.7833666748493903,0.7778571532862562,0.7778365304562939
0.0068705946807327,0.0068988481387156075,0.01574724748654971,0.01741449126783373
0.022624146151896785,0.023174284149915847,0.02365724822871229,0.023513003061960525
0.013794287810024952,0.014264061011982243,0.012662767654312013,0.011462096265793031
