default,reweight,egr,gsr
0.9976650728934557,0.9969602022688984,1.0091236106986197,0.9723014718570575
0.7840654966929846,0.78515904515517,0.8103091018734545,0.20324117924032684
0.0068705946807327,0.006547397732374338,0.012387197789123616,0.003478985690128611
0.022624146151896785,0.02178059854445319,0.0077364677182021335,0.39656106954836506
0.013794287810024952,0.01331999447775939,0.0061461256014340715,0.2799091630968311
