default,reweight,egr,gsr
1.0050535771338691,1.005098790377247,0.9869875901326005,1.004847192096308
0.7704108934266081,0.7685906691008102,0.8045224919122573,0.7657575433558136
0.01054523567498239,0.010592180130079787,0.0011671154071716816,0.010467919929238956
0.03167435502803212,0.032688590498151204,0.012085188415875192,0.03465400098440097
0.018941561054588885,0.020172867131357297,0.0075954144065751295,0.021344131839406255
