default,reweight,egr,gsr
0.9979621833436111,0.9972353497809064,1.0072675361616588,0.9715691437807066
0.7829056859714844,0.78515904515517,0.8064954133758849,0.20261423982835475
0.007005944011415577,0.006707171425328118,0.011683726469611133,0.0036834400806856626
0.023486779227007426,0.02179123656242732,0.009729674899015606,0.3979561515681781
0.0142263122890664,0.013203720415129405,0.005969674870407782,0.28152229922113653
