default,reweight,egr,gsr
1.0041453807415288,1.0040733971237525,0.9998468988687313,0.9968760065615963
0.7711493871894176,0.7759326447124046,0.8049347482440591,0.6420766935380035
0.010108863052325112,0.010112880936672897,0.007668065131950952,0.03383181647804817
0.03119492571463489,0.02738297082219887,0.011090656950529965,0.1316329247367905
0.019038514205857837,0.01607931401254714,0.0058511190944370295,0.09701905650159015
