default,reweight,egr,gsr
1.0041453807415288,1.0039993252373205,0.9925712833913307,1.0034585988726732
0.7711493871894176,0.7768351176602171,0.8131560433204207,0.749309899963846
0.010108863052325112,0.010060858186313582,0.004092103235364686,0.00975667549584519
0.03119492571463489,0.026768662715535352,0.0064768469003012585,0.04359746075104154
0.019038514205857837,0.015551473002374971,0.005101196920826445,0.02899715804390801
